incident_id,event,timestamp,active,reassignment_count,reopen_count,sys_mod_count,made_sla,caller_id,opened_by,opened_at,sys_created_by,sys_created_at,sys_updated_by,contact_type,location,category,subcategory,u_symptom,cmdb_ci,impact,urgency,priority,assignment_group,assigned_to,knowledge,u_priority_confirmation,notify,problem_id,rfc,vendor,caused_by,closed_code,resolved_by,resolved_at,closed_at,duration_phase,preproc_priority,preproc_impact,preproc_urgency,duration_process
INC10000002,R,10/3/2016 08:10,True,0.0,0,8,True,Caller 1848,Opened by  301,4/3/2016 14:41,Created by 129,4/3/2016 14:46,Updated by 60,Phone,Location 177,Category 42,Subcategory 31,Symptom 387,?,2 - Medium,2 - Medium,3 - Moderate,?,Resolver 17,True,False,Do Not Notify,?,?,?,?,code 7,Resolved by 15,10/3/2016 08:10,24/3/2016 18:50,346.67,2.0,2.0,2.0,120.55
INC10000002,C,24/3/2016 18:50,False,0.0,0,9,False,Caller 1848,Opened by  301,4/3/2016 14:41,Created by 129,4/3/2016 14:46,Updated by 908,Phone,Location 177,Category 42,Subcategory 31,Symptom 387,?,2 - Medium,2 - Medium,3 - Moderate,?,Resolver 17,True,False,Do Not Notify,?,?,?,?,code 7,Resolved by 15,10/3/2016 08:10,24/3/2016 18:50,0.0,2.0,2.0,2.0,120.55
INC10000003,A,26/4/2016 15:40,True,0.5000386523859661,0,0,True,Caller 4636,Opened by  24,26/4/2016 15:40,?,?,Updated by 908,Phone,Location 204,Category 9,Subcategory 164,Symptom 571,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 17,False,False,Do Not Notify,?,?,?,?,code 7,Resolved by 32,27/4/2016 15:29,2/5/2016 16:07,23.5,2.0,2.0,2.0,401.27
INC10000003,A,27/4/2016 15:10,True,0.5000386523859661,0,1,True,Caller 4636,Opened by  24,26/4/2016 15:40,?,?,Updated by 133,Phone,Location 204,Category 9,Subcategory 164,Symptom 571,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 33,False,False,Do Not Notify,?,?,?,?,code 7,Resolved by 32,27/4/2016 15:29,2/5/2016 16:07,0.3,2.0,2.0,2.0,401.27
INC10000003,A,27/4/2016 15:28,True,0.5000386523859661,0,2,True,Caller 4636,Opened by  24,26/4/2016 15:40,?,?,Updated by 133,Phone,Location 204,Category 9,Subcategory 164,Symptom 571,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 33,False,False,Do Not Notify,?,?,?,?,code 7,Resolved by 32,27/4/2016 15:29,2/5/2016 16:07,0.02,2.0,2.0,2.0,401.27
INC10000003,R,27/4/2016 15:29,True,0.5000386523859661,0,3,True,Caller 4636,Opened by  24,26/4/2016 15:40,?,?,Updated by 133,Phone,Location 204,Category 9,Subcategory 164,Symptom 571,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 33,False,True,Do Not Notify,?,?,?,?,code 7,Resolved by 32,27/4/2016 15:29,2/5/2016 16:07,120.63,2.0,2.0,2.0,401.27
INC10000003,C,2/5/2016 16:07,False,0.5000386523859661,0,4,True,Caller 4636,Opened by  24,26/4/2016 15:40,?,?,Updated by 908,Phone,Location 204,Category 9,Subcategory 164,Symptom 571,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 33,False,True,Do Not Notify,?,?,?,?,code 7,Resolved by 32,27/4/2016 15:29,2/5/2016 16:07,0.0,2.0,2.0,2.0,401.27
INC10000004,A,29/4/2016 09:16,True,0.5000386523859661,0,0,True,Caller 787,Opened by  17,29/4/2016 09:16,?,?,Updated by 908,Phone,Location 93,Category 26,Subcategory 275,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 13,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 11,29/4/2016 09:32,4/5/2016 10:07,0.27,2.0,2.0,2.0,120.75
INC10000004,R,29/4/2016 09:32,True,0.5000386523859661,0,1,True,Caller 787,Opened by  17,29/4/2016 09:16,?,?,Updated by 44,Phone,Location 93,Category 26,Subcategory 275,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 13,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 11,29/4/2016 09:32,4/5/2016 10:07,120.58,2.0,2.0,2.0,120.75
INC10000004,C,4/5/2016 10:07,False,0.5000386523859661,0,2,True,Caller 787,Opened by  17,29/4/2016 09:16,?,?,Updated by 908,Phone,Location 93,Category 26,Subcategory 275,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 13,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 11,29/4/2016 09:32,4/5/2016 10:07,0.0,2.0,2.0,2.0,120.75
INC10000005,N,22/5/2016 13:55,True,0.4999613476140339,0,0,True,Caller 2761,Opened by  17,22/5/2016 13:55,?,?,Updated by 908,Phone,Location 204,Category 32,Subcategory 9,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,?,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 11,22/5/2016 13:59,27/5/2016 14:07,0.07,2.0,2.0,2.0,121.27
INC10000005,R,22/5/2016 13:59,True,0.4999613476140339,0,1,True,Caller 2761,Opened by  17,22/5/2016 13:55,?,?,Updated by 44,Phone,Location 204,Category 32,Subcategory 9,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 13,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 11,22/5/2016 13:59,27/5/2016 14:07,120.13,2.0,2.0,2.0,121.27
INC10000005,C,27/5/2016 14:07,False,0.4999613476140339,0,2,True,Caller 2761,Opened by  17,22/5/2016 13:55,?,?,Updated by 908,Phone,Location 204,Category 32,Subcategory 9,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 13,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 11,22/5/2016 13:59,27/5/2016 14:07,0.0,2.0,2.0,2.0,121.27
INC10000006,N,19/5/2016 10:25,True,0.4999613476140339,0,0,True,Caller 384,Opened by  301,19/5/2016 10:25,?,?,Updated by 908,Phone,Location 42,Category 44,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 5,?,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 98,24/5/2016 11:46,29/5/2016 12:07,0.67,2.0,2.0,2.0,190.78
INC10000006,A,19/5/2016 11:05,True,0.4999613476140339,0,1,True,Caller 384,Opened by  301,19/5/2016 10:25,?,?,Updated by 573,Phone,Location 42,Category 44,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 5,?,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 98,24/5/2016 11:46,29/5/2016 12:07,0.07,2.0,2.0,2.0,190.78
INC10000006,A,19/5/2016 11:09,True,0.4999613476140339,0,2,True,Caller 384,Opened by  301,19/5/2016 10:25,?,?,Updated by 967,Phone,Location 42,Category 44,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 55,?,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 98,24/5/2016 11:46,29/5/2016 12:07,0.6,2.0,2.0,2.0,190.78
INC10000006,A,19/5/2016 11:45,True,0.4999613476140339,0,3,True,Caller 384,Opened by  301,19/5/2016 10:25,?,?,Updated by 860,Phone,Location 42,Category 44,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 55,?,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 98,24/5/2016 11:46,29/5/2016 12:07,0.23,2.0,2.0,2.0,190.78
INC10000006,A,19/5/2016 11:59,True,0.4999613476140339,0,5,True,Caller 384,Opened by  301,19/5/2016 10:25,?,?,Updated by 860,Phone,Location 42,Category 28,Subcategory 174,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 55,?,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 98,24/5/2016 11:46,29/5/2016 12:07,0.0,2.0,2.0,2.0,190.78
INC10000006,A,19/5/2016 11:59,True,0.4999613476140339,0,6,True,Caller 384,Opened by  301,19/5/2016 10:25,?,?,Updated by 860,Phone,Location 42,Category 28,Subcategory 174,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 72,?,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 98,24/5/2016 11:46,29/5/2016 12:07,99.65,2.0,2.0,2.0,190.78
INC10000006,A,23/5/2016 15:38,True,0.4999613476140339,0,8,True,Caller 384,Opened by  301,19/5/2016 10:25,?,?,Updated by 402,Phone,Location 42,Category 28,Subcategory 174,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 67,?,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 98,24/5/2016 11:46,29/5/2016 12:07,1.1,2.0,2.0,2.0,190.78
INC10000006,A,23/5/2016 16:44,True,0.4999613476140339,0,9,True,Caller 384,Opened by  301,19/5/2016 10:25,?,?,Updated by 695,Phone,Location 42,Category 28,Subcategory 174,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,?,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 98,24/5/2016 11:46,29/5/2016 12:07,18.95,2.0,2.0,2.0,190.78
INC10000006,A,24/5/2016 11:41,True,0.4999613476140339,0,10,True,Caller 384,Opened by  301,19/5/2016 10:25,?,?,Updated by 429,Phone,Location 42,Category 28,Subcategory 174,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 72,?,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 98,24/5/2016 11:46,29/5/2016 12:07,0.08,2.0,2.0,2.0,190.78
INC10000006,R,24/5/2016 11:46,True,0.4999613476140339,0,11,True,Caller 384,Opened by  301,19/5/2016 10:25,?,?,Updated by 415,Phone,Location 42,Category 28,Subcategory 174,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 72,Resolver 109,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 98,24/5/2016 11:46,29/5/2016 12:07,120.35,2.0,2.0,2.0,190.78
INC10000006,C,29/5/2016 12:07,False,0.4999613476140339,0,12,False,Caller 384,Opened by  301,19/5/2016 10:25,?,?,Updated by 908,Phone,Location 42,Category 28,Subcategory 174,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 72,Resolver 109,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 98,24/5/2016 11:46,29/5/2016 12:07,0.0,2.0,2.0,2.0,190.78
INC10000007,N,15/4/2016 09:32,True,1.0000773047719322,0,0,True,Caller 3071,Opened by  17,15/4/2016 09:22,Created by 10,15/4/2016 09:32,Updated by 44,Phone,Location 143,Category 23,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 20,Resolver 115,False,False,Do Not Notify,?,?,?,?,code 9,Resolved by 103,15/4/2016 13:51,20/4/2016 14:07,0.02,2.0,2.0,2.0,219.94
INC10000007,N,15/4/2016 09:33,True,1.0000773047719322,0,1,True,Caller 3071,Opened by  17,15/4/2016 09:22,Created by 10,15/4/2016 09:32,Updated by 44,Phone,Location 143,Category 23,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,?,Resolver 115,False,False,Do Not Notify,?,?,?,?,code 9,Resolved by 103,15/4/2016 13:51,20/4/2016 14:07,4.3,2.0,2.0,2.0,219.94
INC10000007,N,15/4/2016 13:51,True,1.0000773047719322,0,2,True,Caller 3071,Opened by  17,15/4/2016 09:22,Created by 10,15/4/2016 09:32,Updated by 429,Phone,Location 143,Category 23,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,?,Resolver 115,False,False,Do Not Notify,?,?,?,?,code 9,Resolved by 103,15/4/2016 13:51,20/4/2016 14:07,0.0,2.0,2.0,2.0,219.94
INC10000007,R,15/4/2016 13:51,True,1.0000773047719322,0,3,True,Caller 3071,Opened by  17,15/4/2016 09:22,Created by 10,15/4/2016 09:32,Updated by 429,Phone,Location 143,Category 23,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,?,Resolver 115,False,True,Do Not Notify,?,?,?,?,code 9,Resolved by 103,15/4/2016 13:51,20/4/2016 14:07,120.27,2.0,2.0,2.0,219.94
INC10000007,C,20/4/2016 14:07,False,1.0000773047719322,0,4,True,Caller 3071,Opened by  17,15/4/2016 09:22,Created by 10,15/4/2016 09:32,Updated by 908,Phone,Location 143,Category 23,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,?,Resolver 115,False,True,Do Not Notify,?,?,?,?,code 9,Resolved by 103,15/4/2016 13:51,20/4/2016 14:07,0.0,2.0,2.0,2.0,219.94
INC10000008,A,27/4/2016 16:06,True,1.0000773047719322,0,0,True,Caller 5216,Opened by  24,27/4/2016 16:06,?,?,Updated by 908,Phone,Location 161,Category 26,Subcategory 164,Symptom 295,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 17,False,False,Do Not Notify,?,?,?,?,code 7,Resolved by 15,27/4/2016 16:20,2/5/2016 17:07,0.23,2.0,2.0,2.0,120.3
INC10000008,R,27/4/2016 16:20,True,1.0000773047719322,0,1,True,Caller 5216,Opened by  24,27/4/2016 16:06,?,?,Updated by 60,Phone,Location 161,Category 26,Subcategory 164,Symptom 295,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 17,False,True,Do Not Notify,?,?,?,?,code 7,Resolved by 15,27/4/2016 16:20,2/5/2016 17:07,120.78,2.0,2.0,2.0,120.3
INC10000008,C,2/5/2016 17:07,False,1.0000773047719322,0,2,True,Caller 5216,Opened by  24,27/4/2016 16:06,?,?,Updated by 908,Phone,Location 161,Category 26,Subcategory 164,Symptom 295,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 17,False,True,Do Not Notify,?,?,?,?,code 7,Resolved by 15,27/4/2016 16:20,2/5/2016 17:07,0.0,2.0,2.0,2.0,120.3
INC10000009,N,16/5/2016 11:03,True,0.0,0,0,True,Caller 4570,Opened by  17,16/5/2016 11:03,?,?,Updated by 908,Phone,Location 161,Category 42,Subcategory 223,Symptom 534,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,?,False,False,Do Not Notify,?,?,?,?,code 9,Resolved by 11,16/5/2016 11:12,21/5/2016 12:07,0.15,2.0,2.0,2.0,121.08
INC10000009,R,16/5/2016 11:12,True,0.0,0,1,True,Caller 4570,Opened by  17,16/5/2016 11:03,?,?,Updated by 44,Phone,Location 161,Category 42,Subcategory 223,Symptom 534,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 13,False,True,Do Not Notify,?,?,?,?,code 9,Resolved by 11,16/5/2016 11:12,21/5/2016 12:07,120.92,2.0,2.0,2.0,121.08
INC10000009,C,21/5/2016 12:07,False,0.0,0,2,True,Caller 4570,Opened by  17,16/5/2016 11:03,?,?,Updated by 908,Phone,Location 161,Category 42,Subcategory 223,Symptom 534,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 13,False,True,Do Not Notify,?,?,?,?,code 9,Resolved by 11,16/5/2016 11:12,21/5/2016 12:07,0.0,2.0,2.0,2.0,121.08
INC10000010,A,31/3/2016 07:58,True,0.0,0,0,True,Caller 1237,Opened by  17,31/3/2016 07:58,?,?,Updated by 908,Phone,Location 108,Category 61,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,?,?,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 151,4/4/2016 08:50,9/4/2016 08:59,96.87,2.0,2.0,2.0,120.78999999999999
INC10000010,R,4/4/2016 08:50,True,0.0,0,2,True,Caller 1237,Opened by  17,31/3/2016 07:58,?,?,Updated by 698,Phone,Location 108,Category 61,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 73,Resolver 168,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 151,4/4/2016 08:50,9/4/2016 08:59,120.15,2.0,2.0,2.0,120.78999999999999
INC10000010,C,9/4/2016 08:59,False,0.0,0,3,False,Caller 1237,Opened by  17,31/3/2016 07:58,?,?,Updated by 908,Phone,Location 108,Category 61,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 73,Resolver 168,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 151,4/4/2016 08:50,9/4/2016 08:59,0.0,2.0,2.0,2.0,120.78999999999999
INC10000011,N,27/5/2016 10:41,True,2.5001932619298306,0,0,True,Caller 5629,Opened by  131,27/5/2016 09:54,Created by 62,27/5/2016 10:41,Updated by 265,Phone,Location 43,Category 9,Subcategory 164,Symptom 381,?,2 - Medium,2 - Medium,3 - Moderate,Group 29,Resolver 31,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 30,3/6/2016 10:20,8/6/2016 11:07,6.43,2.0,2.0,2.0,241.7
INC10000011,N,27/5/2016 17:07,True,2.5001932619298306,0,1,True,Caller 5629,Opened by  131,27/5/2016 09:54,Created by 62,27/5/2016 10:41,Updated by 135,Phone,Location 43,Category 9,Subcategory 164,Symptom 381,?,2 - Medium,2 - Medium,3 - Moderate,Group 29,Resolver 31,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 30,3/6/2016 10:20,8/6/2016 11:07,0.02,2.0,2.0,2.0,241.7
INC10000011,W,27/5/2016 17:08,True,2.5001932619298306,0,2,True,Caller 5629,Opened by  131,27/5/2016 09:54,Created by 62,27/5/2016 10:41,Updated by 135,Phone,Location 43,Category 9,Subcategory 164,Symptom 381,?,2 - Medium,2 - Medium,3 - Moderate,Group 29,Resolver 31,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 30,3/6/2016 10:20,8/6/2016 11:07,0.6,2.0,2.0,2.0,241.7
INC10000011,W,27/5/2016 17:44,True,2.5001932619298306,0,3,True,Caller 5629,Opened by  131,27/5/2016 09:54,Created by 62,27/5/2016 10:41,Updated by 992,Phone,Location 43,Category 9,Subcategory 164,Symptom 381,?,2 - Medium,2 - Medium,3 - Moderate,Group 29,Resolver 31,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 30,3/6/2016 10:20,8/6/2016 11:07,71.07,2.0,2.0,2.0,241.7
INC10000011,W,30/5/2016 16:48,True,2.5001932619298306,0,4,True,Caller 5629,Opened by  131,27/5/2016 09:54,Created by 62,27/5/2016 10:41,Updated by 135,Phone,Location 43,Category 9,Subcategory 164,Symptom 381,?,2 - Medium,2 - Medium,3 - Moderate,Group 29,Resolver 31,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 30,3/6/2016 10:20,8/6/2016 11:07,2.1,2.0,2.0,2.0,241.7
INC10000011,W,30/5/2016 18:54,True,2.5001932619298306,0,5,True,Caller 5629,Opened by  131,27/5/2016 09:54,Created by 62,27/5/2016 10:41,Updated by 992,Phone,Location 43,Category 9,Subcategory 164,Symptom 381,?,2 - Medium,2 - Medium,3 - Moderate,Group 29,Resolver 31,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 30,3/6/2016 10:20,8/6/2016 11:07,46.88,2.0,2.0,2.0,241.7
INC10000011,W,1/6/2016 17:47,True,2.5001932619298306,0,7,True,Caller 5629,Opened by  131,27/5/2016 09:54,Created by 62,27/5/2016 10:41,Updated by 135,Phone,Location 43,Category 9,Subcategory 164,Symptom 381,?,2 - Medium,2 - Medium,3 - Moderate,Group 29,Resolver 31,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 30,3/6/2016 10:20,8/6/2016 11:07,40.55,2.0,2.0,2.0,241.7
INC10000011,R,3/6/2016 10:20,True,2.5001932619298306,0,8,True,Caller 5629,Opened by  131,27/5/2016 09:54,Created by 62,27/5/2016 10:41,Updated by 135,Phone,Location 43,Category 9,Subcategory 164,Symptom 381,?,2 - Medium,2 - Medium,3 - Moderate,Group 29,Resolver 31,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 30,3/6/2016 10:20,8/6/2016 11:07,120.78,2.0,2.0,2.0,241.7
INC10000011,C,8/6/2016 11:07,False,2.5001932619298306,0,9,False,Caller 5629,Opened by  131,27/5/2016 09:54,Created by 62,27/5/2016 10:41,Updated by 908,Phone,Location 43,Category 9,Subcategory 164,Symptom 381,?,2 - Medium,2 - Medium,3 - Moderate,Group 29,Resolver 31,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 30,3/6/2016 10:20,8/6/2016 11:07,0.0,2.0,2.0,2.0,241.7
INC10000012,N,14/4/2016 08:53,True,2.5001932619298306,0,0,True,Caller 4296,Opened by  40,14/4/2016 08:53,?,?,Updated by 908,Phone,Location 34,Category 20,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,?,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 21,14/4/2016 10:32,19/4/2016 11:07,1.65,2.0,2.0,2.0,121.03
INC10000012,R,14/4/2016 10:32,True,2.5001932619298306,0,1,True,Caller 4296,Opened by  40,14/4/2016 08:53,?,?,Updated by 88,Phone,Location 34,Category 20,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 23,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 21,14/4/2016 10:32,19/4/2016 11:07,120.58,2.0,2.0,2.0,121.03
INC10000012,C,19/4/2016 11:07,False,2.5001932619298306,0,2,True,Caller 4296,Opened by  40,14/4/2016 08:53,?,?,Updated by 908,Phone,Location 34,Category 20,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 23,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 21,14/4/2016 10:32,19/4/2016 11:07,0.0,2.0,2.0,2.0,121.03
