incident_id,event,timestamp,active,reassignment_count,reopen_count,sys_mod_count,made_sla,caller_id,opened_by,opened_at,sys_created_by,sys_created_at,sys_updated_by,contact_type,location,category,subcategory,u_symptom,cmdb_ci,impact,urgency,priority,assignment_group,assigned_to,knowledge,u_priority_confirmation,notify,problem_id,rfc,vendor,caused_by,closed_code,resolved_by,resolved_at,closed_at,duration_phase,preproc_priority,preproc_impact,preproc_urgency,duration_process
INC10000003,N,12/4/2016 08:52,True,0.4999613476140339,0,3,True,Caller 1270,Opened by  17,11/4/2016 09:24,?,?,Updated by 335,Phone,Location 51,Category 24,Subcategory 174,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 69,?,False,False,Do Not Notify,?,?,?,?,code 9,Resolved by 111,13/4/2016 19:36,18/4/2016 16:09,0.0,2.0,2.0,2,156.0223132726515
INC10000003,N,12/4/2016 08:52,True,0.4999613476140339,0,4,True,Caller 1270,Opened by  17,11/4/2016 09:24,?,?,Updated by 335,Phone,Location 51,Category 24,Subcategory 174,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 72,?,False,False,Do Not Notify,?,?,?,?,code 9,Resolved by 111,13/4/2016 19:36,18/4/2016 16:09,34.73,2.0,2.0,2,156.0223132726515
INC10000003,R,13/4/2016 19:36,True,0.4999613476140339,0,5,True,Caller 1270,Opened by  17,11/4/2016 09:24,?,?,Updated by 444,Phone,Location 51,Category 24,Subcategory 174,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 72,Resolver 123,False,True,Do Not Notify,?,?,?,?,code 9,Resolved by 111,13/4/2016 19:36,18/4/2016 16:09,116.55,2.0,2.0,2,156.0223132726515
INC10000003,C,18/4/2016 16:09,False,0.4999613476140339,0,6,True,Caller 1270,Opened by  17,11/4/2016 09:24,?,?,Updated by 16,Phone,Location 51,Category 24,Subcategory 174,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 72,Resolver 123,False,True,Do Not Notify,?,?,?,?,code 9,Resolved by 111,13/4/2016 19:36,18/4/2016 16:09,0.0,2.0,2.0,2,156.0223132726515
INC10000004,N,4/5/2016 19:26,True,1.0000773047719322,0,0,True,Caller 5016,Opened by  58,4/5/2016 19:21,Created by 31,4/5/2016 19:26,Updated by 131,Phone,Location 52,Category 46,Subcategory 223,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 55,Resolver 234,False,False,Do Not Notify,?,?,?,?,code 11,Resolved by 213,11/5/2016 16:36,16/5/2016 17:07,44.78,2.0,2.0,2,170.12385132373765
INC10000004,N,6/5/2016 16:13,True,1.0000773047719322,0,1,True,Caller 5016,Opened by  58,4/5/2016 19:21,Created by 31,4/5/2016 19:26,Updated by 860,Phone,Location 52,Category 46,Subcategory 223,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 57,Resolver 234,False,False,Do Not Notify,?,?,?,?,code 11,Resolved by 213,11/5/2016 16:36,16/5/2016 17:07,0.0,2.0,2.0,2,170.12385132373765
INC10000004,N,6/5/2016 16:13,True,1.0000773047719322,0,2,True,Caller 5016,Opened by  58,4/5/2016 19:21,Created by 31,4/5/2016 19:26,Updated by 860,Phone,Location 52,Category 46,Subcategory 223,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 57,Resolver 234,False,False,Do Not Notify,?,?,?,?,code 11,Resolved by 213,11/5/2016 16:36,16/5/2016 17:07,0.23,2.0,2.0,2,170.12385132373765
INC10000004,A,6/5/2016 16:27,True,1.0000773047719322,0,3,True,Caller 5016,Opened by  58,4/5/2016 19:21,Created by 31,4/5/2016 19:26,Updated by 926,Phone,Location 52,Category 46,Subcategory 223,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 57,Resolver 234,False,False,Do Not Notify,?,?,?,?,code 11,Resolved by 213,11/5/2016 16:36,16/5/2016 17:07,0.0,2.0,2.0,2,170.12385132373765
INC10000004,W,6/5/2016 16:27,True,1.0000773047719322,0,4,True,Caller 5016,Opened by  58,4/5/2016 19:21,Created by 31,4/5/2016 19:26,Updated by 926,Phone,Location 52,Category 46,Subcategory 223,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 57,Resolver 234,False,False,Do Not Notify,?,?,?,?,code 11,Resolved by 213,11/5/2016 16:36,16/5/2016 17:07,120.15,2.0,2.0,2,170.12385132373765
INC10000004,R,11/5/2016 16:36,True,1.0000773047719322,0,6,True,Caller 5016,Opened by  58,4/5/2016 19:21,Created by 31,4/5/2016 19:26,Updated by 926,Phone,Location 52,Category 46,Subcategory 223,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 57,Resolver 234,False,True,Do Not Notify,?,?,?,?,code 11,Resolved by 213,11/5/2016 16:36,16/5/2016 17:07,120.52,2.0,2.0,2,170.12385132373765
INC10000004,C,16/5/2016 17:07,False,1.0000773047719322,0,7,False,Caller 5016,Opened by  58,4/5/2016 19:21,Created by 31,4/5/2016 19:26,Updated by 908,Phone,Location 52,Category 46,Subcategory 223,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 57,Resolver 234,False,True,Do Not Notify,?,?,?,?,code 11,Resolved by 213,11/5/2016 16:36,16/5/2016 17:07,0.0,2.0,2.0,2,170.12385132373765
INC10000005,W,27/3/2016 14:24,True,0.0,0,0,True,Caller 2038,Opened by  500,27/3/2016 14:24,?,?,Updated by 908,Phone,Location 161,Category 42,Subcategory 223,Symptom 534,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,?,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 11,5/4/2016 11:42,10/4/2016 11:59,213.3,2.0,2.0,2,120.93501120919193
INC10000005,R,5/4/2016 11:42,True,0.0,0,3,True,Caller 2038,Opened by  500,27/3/2016 14:24,?,?,Updated by 44,Phone,Location 161,Category 42,Subcategory 223,Symptom 534,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 13,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 11,5/4/2016 11:42,10/4/2016 11:59,120.28,2.0,2.0,2,120.93501120919193
INC10000005,C,10/4/2016 11:59,False,0.0,0,4,False,Caller 2038,Opened by  500,27/3/2016 14:24,?,?,Updated by 908,Phone,Location 161,Category 42,Subcategory 223,Symptom 534,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 13,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 11,5/4/2016 11:42,10/4/2016 11:59,0.0,2.0,2.0,2,120.93501120919193
INC10000006,R,23/3/2016 15:14,True,2.5001932619298306,0,0,True,Caller 4685,Opened by  17,23/3/2016 15:14,?,?,Updated by 908,Phone,Location 204,Category 20,Subcategory 103,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 13,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 11,?,28/3/2016 15:59,120.75,2.0,2.0,2,181.36966418341453
INC10000006,C,28/3/2016 15:59,False,2.5001932619298306,0,1,True,Caller 4685,Opened by  17,23/3/2016 15:14,?,?,Updated by 908,Phone,Location 204,Category 20,Subcategory 103,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 13,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 11,?,28/3/2016 15:59,0.0,2.0,2.0,2,181.36966418341453
INC10000007,R,10/3/2016 09:15,True,0.5000386523859661,0,0,True,Caller 512,Opened by  131,10/3/2016 09:15,?,?,Updated by 908,Phone,Location 93,Category 42,Subcategory 223,Symptom 534,?,3 - Low,3 - Low,4 - Low,Group 70,?,True,False,Do Not Notify,?,?,?,?,code 7,Resolved by 66,?,24/3/2016 18:51,345.6,2.0,2.0,2,421.0332354952997
INC10000007,C,24/3/2016 18:51,False,0.5000386523859661,0,1,True,Caller 512,Opened by  131,10/3/2016 09:15,?,?,Updated by 908,Phone,Location 93,Category 42,Subcategory 223,Symptom 534,?,3 - Low,3 - Low,4 - Low,Group 70,?,True,False,Do Not Notify,?,?,?,?,code 7,Resolved by 66,?,24/3/2016 18:51,0.0,2.0,2.0,2,421.0332354952997
INC10000008,N,5/4/2016 16:51,True,0.4999613476140339,0,0,True,Caller 3762,Opened by  147,5/4/2016 16:47,Created by 69,5/4/2016 16:51,Updated by 307,Phone,Location 136,Category 24,Subcategory 174,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 28,Resolver 78,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 71,6/4/2016 08:25,11/4/2016 08:59,15.57,2.4998840428421016,1.9999226952280678,1,130.31925091675998
INC10000008,A,6/4/2016 08:25,True,0.4999613476140339,0,1,True,Caller 3762,Opened by  147,5/4/2016 16:47,Created by 69,5/4/2016 16:51,Updated by 307,Phone,Location 136,Category 24,Subcategory 174,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 28,Resolver 78,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 71,6/4/2016 08:25,11/4/2016 08:59,0.0,2.4998840428421016,1.9999226952280678,1,130.31925091675998
INC10000008,A,6/4/2016 08:25,True,0.4999613476140339,0,2,True,Caller 3762,Opened by  147,5/4/2016 16:47,Created by 69,5/4/2016 16:51,Updated by 307,Phone,Location 136,Category 24,Subcategory 174,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 28,Resolver 78,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 71,6/4/2016 08:25,11/4/2016 08:59,0.0,2.4998840428421016,1.9999226952280678,1,130.31925091675998
INC10000008,R,6/4/2016 08:25,True,0.4999613476140339,0,3,True,Caller 3762,Opened by  147,5/4/2016 16:47,Created by 69,5/4/2016 16:51,Updated by 307,Phone,Location 136,Category 24,Subcategory 174,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 28,Resolver 78,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 71,6/4/2016 08:25,11/4/2016 08:59,120.57,2.4998840428421016,1.9999226952280678,1,130.31925091675998
INC10000008,C,11/4/2016 08:59,False,0.4999613476140339,0,4,True,Caller 3762,Opened by  147,5/4/2016 16:47,Created by 69,5/4/2016 16:51,Updated by 908,Phone,Location 136,Category 24,Subcategory 174,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 28,Resolver 78,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 71,6/4/2016 08:25,11/4/2016 08:59,0.0,2.4998840428421016,1.9999226952280678,1,130.31925091675998
INC10000009,A,2/3/2016 11:29,True,0.4999613476140339,0,0,True,Caller 533,Opened by  267,2/3/2016 11:28,Created by 113,2/3/2016 11:29,Updated by 495,Phone,Location 204,Category 45,Subcategory 150,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 10,Resolver 139,True,False,Do Not Notify,?,CHG0000402,?,?,code 6,Resolved by 125,24/3/2016 08:02,29/3/2016 08:59,455.38,2.4998840428421016,1.9999226952280678,3,130.31925091675998
INC10000009,A,21/3/2016 10:52,True,0.4999613476140339,0,7,True,Caller 533,Opened by  267,2/3/2016 11:28,Created by 113,2/3/2016 11:29,Updated by 495,Phone,Location 204,Category 45,Subcategory 150,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 10,Resolver 139,True,False,Do Not Notify,?,CHG0000402,?,?,code 6,Resolved by 125,24/3/2016 08:02,29/3/2016 08:59,69.17,2.4998840428421016,1.9999226952280678,3,130.31925091675998
INC10000009,R,24/3/2016 08:02,True,0.4999613476140339,0,8,True,Caller 533,Opened by  267,2/3/2016 11:28,Created by 113,2/3/2016 11:29,Updated by 495,Phone,Location 204,Category 45,Subcategory 150,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 10,Resolver 139,True,True,Do Not Notify,?,CHG0000402,?,?,code 6,Resolved by 125,24/3/2016 08:02,29/3/2016 08:59,120.95,2.4998840428421016,1.9999226952280678,3,130.31925091675998
INC10000009,C,29/3/2016 08:59,False,0.4999613476140339,0,9,False,Caller 533,Opened by  267,2/3/2016 11:28,Created by 113,2/3/2016 11:29,Updated by 908,Phone,Location 204,Category 45,Subcategory 150,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 10,Resolver 139,True,True,Do Not Notify,?,CHG0000402,?,?,code 6,Resolved by 125,24/3/2016 08:02,29/3/2016 08:59,0.0,2.4998840428421016,1.9999226952280678,3,130.31925091675998
INC10000010,N,12/5/2016 14:02,True,2.4998840428421016,0,0,True,Caller 3440,Opened by  325,12/5/2016 13:55,Created by 140,12/5/2016 14:02,Updated by 614,Phone,Location 231,Category 42,Subcategory 223,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 194,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 177,12/5/2016 16:06,17/5/2016 16:07,0.82,1.5000386523859661,1.5000386523859661,2,252.70481934806037
INC10000010,N,12/5/2016 14:51,True,2.4998840428421016,0,1,True,Caller 3440,Opened by  325,12/5/2016 13:55,Created by 140,12/5/2016 14:02,Updated by 429,Phone,Location 231,Category 42,Subcategory 223,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 39,Resolver 194,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 177,12/5/2016 16:06,17/5/2016 16:07,1.25,1.5000386523859661,1.5000386523859661,2,252.70481934806037
INC10000010,R,12/5/2016 16:06,True,2.4998840428421016,0,2,True,Caller 3440,Opened by  325,12/5/2016 13:55,Created by 140,12/5/2016 14:02,Updated by 748,Phone,Location 231,Category 42,Subcategory 223,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 39,Resolver 194,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 177,12/5/2016 16:06,17/5/2016 16:07,120.02,1.5000386523859661,1.5000386523859661,2,252.70481934806037
INC10000010,C,17/5/2016 16:07,False,2.4998840428421016,0,3,True,Caller 3440,Opened by  325,12/5/2016 13:55,Created by 140,12/5/2016 14:02,Updated by 908,Phone,Location 231,Category 42,Subcategory 223,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 39,Resolver 194,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 177,12/5/2016 16:06,17/5/2016 16:07,0.0,1.5000386523859661,1.5000386523859661,2,252.70481934806037
INC10000011,A,25/4/2016 09:46,True,2.4998840428421016,0,0,True,Caller 1904,Opened by  180,25/4/2016 09:46,Created by 81,25/4/2016 09:46,Updated by 340,Phone,Location 188,Category 51,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 64,Resolver 94,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 85,25/4/2016 09:47,30/4/2016 10:07,0.02,1.5000386523859661,1.5000386523859661,1,252.70481934806037
INC10000011,R,25/4/2016 09:47,True,2.4998840428421016,0,7,True,Caller 1904,Opened by  180,25/4/2016 09:46,Created by 81,25/4/2016 09:46,Updated by 340,Phone,Location 188,Category 51,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 64,Resolver 94,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 85,25/4/2016 09:47,30/4/2016 10:07,120.33,1.5000386523859661,1.5000386523859661,1,252.70481934806037
INC10000011,C,30/4/2016 10:07,False,2.4998840428421016,0,8,True,Caller 1904,Opened by  180,25/4/2016 09:46,Created by 81,25/4/2016 09:46,Updated by 908,Phone,Location 188,Category 51,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 64,Resolver 94,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 85,25/4/2016 09:47,30/4/2016 10:07,0.0,1.5000386523859661,1.5000386523859661,1,252.70481934806037
INC10000012,N,27/4/2016 09:06,True,0.5000386523859661,0,0,True,Caller 5344,Opened by  24,27/4/2016 09:06,?,?,Updated by 908,Phone,Location 41,Category 19,Subcategory 163,Symptom 491,?,1 - High,1 - High,1 - Critical,Group 72,?,False,False,Do Not Notify,?,?,?,?,code 5,Resolved by 111,28/4/2016 14:27,3/5/2016 15:07,1.3,2.0,2.0,2,145.30691986401092
INC10000012,N,27/4/2016 10:24,True,0.5000386523859661,0,1,True,Caller 5344,Opened by  24,27/4/2016 09:06,?,?,Updated by 467,Phone,Location 41,Category 19,Subcategory 163,Symptom 491,?,1 - High,1 - High,1 - Critical,Group 72,?,False,False,Do Not Notify,?,?,?,?,code 5,Resolved by 111,28/4/2016 14:27,3/5/2016 15:07,23.43,2.0,2.0,2,145.30691986401092
INC10000012,N,28/4/2016 09:50,True,0.5000386523859661,0,2,True,Caller 5344,Opened by  24,27/4/2016 09:06,?,?,Updated by 915,Phone,Location 41,Category 19,Subcategory 163,Symptom 491,?,1 - High,1 - High,1 - Critical,Group 72,?,False,False,Do Not Notify,?,?,?,?,code 5,Resolved by 111,28/4/2016 14:27,3/5/2016 15:07,4.62,2.0,2.0,2,145.30691986401092
INC10000012,R,28/4/2016 14:27,True,0.5000386523859661,0,3,True,Caller 5344,Opened by  24,27/4/2016 09:06,?,?,Updated by 444,Phone,Location 41,Category 19,Subcategory 163,Symptom 491,?,1 - High,1 - High,1 - Critical,Group 72,Resolver 123,False,True,Do Not Notify,?,?,?,?,code 5,Resolved by 111,28/4/2016 14:27,3/5/2016 15:07,0.0,2.0,2.0,2,145.30691986401092
INC10000012,R,28/4/2016 14:27,True,0.5000386523859661,0,4,True,Caller 5344,Opened by  24,27/4/2016 09:06,?,?,Updated by 444,Phone,Location 41,Category 19,Subcategory 163,Symptom 491,?,1 - High,1 - High,1 - Critical,Group 72,Resolver 123,False,True,Do Not Notify,Problem ID  157,?,?,?,code 5,Resolved by 111,28/4/2016 14:27,3/5/2016 15:07,120.67,2.0,2.0,2,145.30691986401092
INC10000012,C,3/5/2016 15:07,False,0.5000386523859661,0,5,False,Caller 5344,Opened by  24,27/4/2016 09:06,?,?,Updated by 908,Phone,Location 41,Category 19,Subcategory 163,Symptom 491,?,1 - High,1 - High,1 - Critical,Group 72,Resolver 123,False,True,Do Not Notify,Problem ID  157,?,?,?,code 5,Resolved by 111,28/4/2016 14:27,3/5/2016 15:07,0.0,2.0,2.0,2,145.30691986401092
INC10000013,N,23/3/2016 13:57,True,0.0,0,0,True,Caller 1214,Opened by  390,23/3/2016 13:50,Created by 169,23/3/2016 13:57,Updated by 727,Phone,Location 93,Category 46,Subcategory 257,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 6,Resolver 155,False,False,Do Not Notify,?,?,?,?,code 8,Resolved by 139,30/3/2016 10:47,4/4/2016 10:59,3.4,2.0,2.0,2,230.2249250870198
INC10000013,N,23/3/2016 17:21,True,0.0,0,1,True,Caller 1214,Opened by  390,23/3/2016 13:50,Created by 169,23/3/2016 13:57,Updated by 653,Phone,Location 93,Category 46,Subcategory 251,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 22,Resolver 155,False,False,Do Not Notify,?,?,?,?,code 8,Resolved by 139,30/3/2016 10:47,4/4/2016 10:59,161.4,2.0,2.0,2,230.2249250870198
INC10000013,W,30/3/2016 10:45,True,0.0,0,4,True,Caller 1214,Opened by  390,23/3/2016 13:50,Created by 169,23/3/2016 13:57,Updated by 608,Phone,Location 93,Category 46,Subcategory 251,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 22,Resolver 155,False,False,Do Not Notify,?,?,?,?,code 8,Resolved by 139,30/3/2016 10:47,4/4/2016 10:59,0.03,2.0,2.0,2,230.2249250870198
INC10000013,R,30/3/2016 10:47,True,0.0,0,5,True,Caller 1214,Opened by  390,23/3/2016 13:50,Created by 169,23/3/2016 13:57,Updated by 608,Phone,Location 93,Category 46,Subcategory 251,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 22,Resolver 155,False,True,Do Not Notify,?,?,?,?,code 8,Resolved by 139,30/3/2016 10:47,4/4/2016 10:59,120.2,2.0,2.0,2,230.2249250870198
INC10000013,C,4/4/2016 10:59,False,0.0,0,6,False,Caller 1214,Opened by  390,23/3/2016 13:50,Created by 169,23/3/2016 13:57,Updated by 908,Phone,Location 93,Category 46,Subcategory 251,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 22,Resolver 155,False,True,Do Not Notify,?,?,?,?,code 8,Resolved by 139,30/3/2016 10:47,4/4/2016 10:59,0.0,2.0,2.0,2,230.2249250870198
INC10000014,N,20/4/2016 16:34,True,0.0,0,0,True,Caller 707,Opened by  17,20/4/2016 16:34,?,?,Updated by 908,Phone,Location 144,Category 43,Subcategory 107,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 22,?,False,False,Do Not Notify,?,?,?,?,code 7,Resolved by 11,20/4/2016 16:44,25/4/2016 17:07,0.17,2.0,2.0,2,860.8477925361509
INC10000014,R,20/4/2016 16:44,True,0.0,0,1,True,Caller 707,Opened by  17,20/4/2016 16:34,?,?,Updated by 44,Phone,Location 144,Category 42,Subcategory 223,Symptom 534,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 13,False,True,Do Not Notify,?,?,?,?,code 7,Resolved by 11,20/4/2016 16:44,25/4/2016 17:07,120.38,2.0,2.0,2,860.8477925361509
INC10000014,C,25/4/2016 17:07,False,0.0,0,2,True,Caller 707,Opened by  17,20/4/2016 16:34,?,?,Updated by 908,Phone,Location 144,Category 42,Subcategory 223,Symptom 534,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 13,False,True,Do Not Notify,?,?,?,?,code 7,Resolved by 11,20/4/2016 16:44,25/4/2016 17:07,0.0,2.0,2.0,2,860.8477925361509
INC10000015,N,8/3/2016 14:31,True,0.9999226952280678,0,0,True,Caller 5368,Opened by  402,8/3/2016 14:31,?,?,Updated by 908,Phone,Location 143,Category 26,Subcategory 164,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 28,?,True,False,Do Not Notify,?,?,?,?,code 1,Resolved by 133,21/3/2016 15:19,26/3/2016 15:59,1.35,2.0,2.0,2,143.7832092349582
INC10000015,N,8/3/2016 15:52,True,0.9999226952280678,0,1,True,Caller 5368,Opened by  402,8/3/2016 14:31,?,?,Updated by 928,Phone,Location 143,Category 26,Subcategory 164,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 28,?,True,False,Do Not Notify,?,?,?,?,code 1,Resolved by 133,21/3/2016 15:19,26/3/2016 15:59,0.02,2.0,2.0,2,143.7832092349582
INC10000015,N,8/3/2016 15:53,True,0.9999226952280678,0,2,True,Caller 5368,Opened by  402,8/3/2016 14:31,?,?,Updated by 928,Phone,Location 143,Category 26,Subcategory 164,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 20,?,True,False,Do Not Notify,?,?,?,?,code 1,Resolved by 133,21/3/2016 15:19,26/3/2016 15:59,1.25,2.0,2.0,2,143.7832092349582
INC10000015,N,8/3/2016 17:08,True,0.9999226952280678,0,3,True,Caller 5368,Opened by  402,8/3/2016 14:31,?,?,Updated by 859,Phone,Location 143,Category 26,Subcategory 164,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 20,?,True,False,Do Not Notify,?,?,?,?,code 1,Resolved by 133,21/3/2016 15:19,26/3/2016 15:59,0.0,2.0,2.0,2,143.7832092349582
