incident_id,event,timestamp,active,reassignment_count,reopen_count,sys_mod_count,made_sla,caller_id,opened_by,opened_at,sys_created_by,sys_created_at,sys_updated_by,contact_type,location,category,subcategory,u_symptom,cmdb_ci,impact,urgency,priority,assignment_group,assigned_to,knowledge,u_priority_confirmation,notify,problem_id,rfc,vendor,caused_by,closed_code,resolved_by,resolved_at,closed_at,duration_phase,preproc_priority,preproc_impact,preproc_urgency
INC0000273,C,9/3/2016 15:00,False,1,0,5,False,Caller 4756,Opened by  40,29/2/2016 13:36,Created by 20,29/2/2016 13:49,Updated by 908,Phone,Location 93,Category 53,Subcategory 168,Symptom 470,?,2 - Medium,2 - Medium,3 - Moderate,Group 23,Resolver 215,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 196,4/3/2016 14:38,9/3/2016 15:00,0.0,2,2,2
INC0000319,N,29/2/2016 14:50,True,0,0,0,True,Caller 2443,Opened by  62,29/2/2016 14:44,Created by 33,29/2/2016 14:50,Updated by 133,Phone,Location 204,Category 37,Subcategory 135,Symptom 509,?,2 - Medium,2 - Medium,3 - Moderate,Group 25,Resolver 83,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 76,2/3/2016 15:12,7/3/2016 16:00,46.93,2,2,2
INC0000319,N,2/3/2016 13:46,True,1,0,1,True,Caller 2443,Opened by  62,29/2/2016 14:44,Created by 33,29/2/2016 14:50,Updated by 465,Phone,Location 204,Category 37,Subcategory 135,Symptom 509,?,2 - Medium,2 - Medium,3 - Moderate,Group 46,Resolver 83,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 76,2/3/2016 15:12,7/3/2016 16:00,0.42,2,2,2
INC0000319,W,2/3/2016 14:11,True,1,0,2,True,Caller 2443,Opened by  62,29/2/2016 14:44,Created by 33,29/2/2016 14:50,Updated by 308,Phone,Location 204,Category 37,Subcategory 135,Symptom 509,?,2 - Medium,2 - Medium,3 - Moderate,Group 46,Resolver 83,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 76,2/3/2016 15:12,7/3/2016 16:00,1.02,2,2,2
INC0000319,R,2/3/2016 15:12,True,1,0,3,True,Caller 2443,Opened by  62,29/2/2016 14:44,Created by 33,29/2/2016 14:50,Updated by 308,Phone,Location 204,Category 37,Subcategory 135,Symptom 509,?,2 - Medium,2 - Medium,3 - Moderate,Group 46,Resolver 83,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 76,2/3/2016 15:12,7/3/2016 16:00,120.8,2,2,2
INC0000319,C,7/3/2016 16:00,False,1,0,4,True,Caller 2443,Opened by  62,29/2/2016 14:44,Created by 33,29/2/2016 14:50,Updated by 908,Phone,Location 204,Category 37,Subcategory 135,Symptom 509,?,2 - Medium,2 - Medium,3 - Moderate,Group 46,Resolver 83,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 76,2/3/2016 15:12,7/3/2016 16:00,0.0,2,2,2
INC0000359,A,29/2/2016 15:40,True,0,0,0,True,Caller 396,Opened by  381,29/2/2016 15:37,Created by 158,29/2/2016 15:40,Updated by 695,Phone,Location 204,?,?,?,?,2 - Medium,3 - Low,4 - Low,Group 31,Resolver 182,True,False,Do Not Notify,Problem ID  141,CHG0001863,?,?,code 6,Resolved by 165,12/7/2016 09:42,17/7/2016 10:00,0.05,1,2,1
INC0000359,W,29/2/2016 15:43,True,0,0,1,True,Caller 396,Opened by  381,29/2/2016 15:37,Created by 158,29/2/2016 15:40,Updated by 695,Phone,Location 204,?,?,?,?,2 - Medium,3 - Low,4 - Low,Group 31,Resolver 182,True,False,Do Not Notify,Problem ID  141,CHG0001863,?,?,code 6,Resolved by 165,12/7/2016 09:42,17/7/2016 10:00,763.52,1,2,1
INC0000359,W,1/4/2016 11:14,True,0,0,12,True,Caller 396,Opened by  381,29/2/2016 15:37,Created by 158,29/2/2016 15:40,Updated by 695,Phone,Location 204,?,?,?,?,2 - Medium,3 - Low,4 - Low,Group 31,Resolver 182,True,False,Do Not Notify,Problem ID  141,CHG0001863,?,?,code 6,Resolved by 165,12/7/2016 09:42,17/7/2016 10:00,796.48,1,2,1
INC0000359,W,4/5/2016 15:43,True,0,0,24,True,Caller 396,Opened by  381,29/2/2016 15:37,Created by 158,29/2/2016 15:40,Updated by 695,Phone,Location 204,?,?,?,?,2 - Medium,3 - Low,4 - Low,Group 31,Resolver 182,True,False,Do Not Notify,Problem ID  141,CHG0001863,?,?,code 6,Resolved by 165,12/7/2016 09:42,17/7/2016 10:00,1292.05,1,2,1
INC0000359,W,27/6/2016 11:46,True,0,0,43,True,Caller 396,Opened by  381,29/2/2016 15:37,Created by 158,29/2/2016 15:40,Updated by 695,Phone,Location 204,?,?,?,?,2 - Medium,3 - Low,4 - Low,Group 31,Resolver 182,True,False,Do Not Notify,Problem ID  141,CHG0001863,?,?,code 6,Resolved by 165,12/7/2016 09:42,17/7/2016 10:00,2.88,1,2,1
INC0000359,W,27/6/2016 14:39,True,0,0,44,True,Caller 396,Opened by  381,29/2/2016 15:37,Created by 158,29/2/2016 15:40,Updated by 695,Phone,Location 204,?,?,?,?,2 - Medium,3 - Low,4 - Low,Group 31,Resolver 182,True,False,Do Not Notify,Problem ID  141,CHG0001863,?,?,code 6,Resolved by 165,12/7/2016 09:42,17/7/2016 10:00,330.78,1,2,1
INC0000359,W,11/7/2016 09:26,True,0,0,49,True,Caller 396,Opened by  381,29/2/2016 15:37,Created by 158,29/2/2016 15:40,Updated by 695,Phone,Location 204,?,?,?,?,2 - Medium,3 - Low,4 - Low,Group 31,Resolver 182,True,False,Do Not Notify,Problem ID  141,CHG0001863,?,?,code 6,Resolved by 165,12/7/2016 09:42,17/7/2016 10:00,24.27,1,2,1
INC0000359,R,12/7/2016 09:42,True,0,0,50,True,Caller 396,Opened by  381,29/2/2016 15:37,Created by 158,29/2/2016 15:40,Updated by 695,Phone,Location 204,?,?,?,?,2 - Medium,3 - Low,4 - Low,Group 31,Resolver 182,True,True,Do Not Notify,Problem ID  141,CHG0001863,?,?,code 6,Resolved by 165,12/7/2016 09:42,17/7/2016 10:00,120.3,1,2,1
INC0000359,C,17/7/2016 10:00,False,0,0,51,False,Caller 396,Opened by  381,29/2/2016 15:37,Created by 158,29/2/2016 15:40,Updated by 908,Phone,Location 204,?,?,?,?,2 - Medium,3 - Low,4 - Low,Group 31,Resolver 182,True,True,Do Not Notify,Problem ID  141,CHG0001863,?,?,code 6,Resolved by 165,12/7/2016 09:42,17/7/2016 10:00,0.0,1,2,1
INC0000373,A,29/2/2016 16:07,True,0,0,0,True,Caller 4246,Opened by  325,29/2/2016 15:55,Created by 140,29/2/2016 16:07,Updated by 614,Phone,Location 232,Category 8,Subcategory 156,Symptom 107,?,3 - Low,3 - Low,4 - Low,Group 33,Resolver 159,True,False,Do Not Notify,?,CHG0000084,?,?,code 7,Resolved by 143,10/3/2016 17:51,24/3/2016 18:50,0.22,1,1,1
INC0000373,W,29/2/2016 16:20,True,0,0,1,True,Caller 4246,Opened by  325,29/2/2016 15:55,Created by 140,29/2/2016 16:07,Updated by 614,Phone,Location 232,Category 8,Subcategory 156,Symptom 107,?,3 - Low,3 - Low,4 - Low,Group 33,Resolver 159,True,False,Do Not Notify,?,CHG0000084,?,?,code 7,Resolved by 143,10/3/2016 17:51,24/3/2016 18:50,216.9,1,1,1
INC0000373,W,9/3/2016 17:14,True,0,0,5,True,Caller 4246,Opened by  325,29/2/2016 15:55,Created by 140,29/2/2016 16:07,Updated by 614,Phone,Location 232,Category 8,Subcategory 156,Symptom 107,?,3 - Low,3 - Low,4 - Low,Group 33,Resolver 159,True,False,Do Not Notify,?,CHG0000084,?,?,code 7,Resolved by 143,10/3/2016 17:51,24/3/2016 18:50,24.62,1,1,1
INC0000373,R,10/3/2016 17:51,True,0,0,7,True,Caller 4246,Opened by  325,29/2/2016 15:55,Created by 140,29/2/2016 16:07,Updated by 614,Phone,Location 232,Category 8,Subcategory 156,Symptom 107,?,3 - Low,3 - Low,4 - Low,Group 33,Resolver 159,True,False,Do Not Notify,?,CHG0000084,?,?,code 7,Resolved by 143,10/3/2016 17:51,24/3/2016 18:50,336.98,1,1,1
INC0000373,C,24/3/2016 18:50,False,0,0,8,False,Caller 4246,Opened by  325,29/2/2016 15:55,Created by 140,29/2/2016 16:07,Updated by 908,Phone,Location 232,Category 8,Subcategory 156,Symptom 107,?,3 - Low,3 - Low,4 - Low,Group 33,Resolver 159,True,False,Do Not Notify,?,CHG0000084,?,?,code 7,Resolved by 143,10/3/2016 17:51,24/3/2016 18:50,0.0,1,1,1
INC0000396,A,29/2/2016 17:11,True,0,0,0,True,Caller 1989,Opened by  191,29/2/2016 17:11,?,?,Updated by 908,Phone,Location 197,Category 40,Subcategory 44,Symptom 4,?,2 - Medium,2 - Medium,3 - Moderate,Group 54,Resolver 229,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 15,12/3/2016 14:27,24/3/2016 18:50,2.05,2,2,2
INC0000396,A,29/2/2016 19:14,True,1,0,2,True,Caller 1989,Opened by  191,29/2/2016 17:11,?,?,Updated by 874,Phone,Location 197,Category 40,Subcategory 44,Symptom 4,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,?,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 15,12/3/2016 14:27,24/3/2016 18:50,68.43,2,2,2
INC0000396,A,3/3/2016 15:40,True,2,0,3,True,Caller 1989,Opened by  191,29/2/2016 17:11,?,?,Updated by 727,Phone,Location 197,Category 40,Subcategory 44,Symptom 4,?,2 - Medium,2 - Medium,3 - Moderate,Group 30,?,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 15,12/3/2016 14:27,24/3/2016 18:50,24.62,2,2,2
INC0000396,W,4/3/2016 16:17,True,2,0,4,True,Caller 1989,Opened by  191,29/2/2016 17:11,?,?,Updated by 789,Phone,Location 197,Category 40,Subcategory 44,Symptom 4,?,2 - Medium,2 - Medium,3 - Moderate,Group 30,?,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 15,12/3/2016 14:27,24/3/2016 18:50,88.78,2,2,2
INC0000396,W,8/3/2016 09:04,True,3,0,6,True,Caller 1989,Opened by  191,29/2/2016 17:11,?,?,Updated by 789,Phone,Location 197,Category 40,Subcategory 44,Symptom 4,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,?,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 15,12/3/2016 14:27,24/3/2016 18:50,28.97,2,2,2
INC0000396,W,9/3/2016 14:02,True,3,0,7,True,Caller 1989,Opened by  191,29/2/2016 17:11,?,?,Updated by 429,Phone,Location 197,Category 40,Subcategory 44,Symptom 4,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,?,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 15,12/3/2016 14:27,24/3/2016 18:50,0.0,2,2,2
INC0000396,W,9/3/2016 14:02,True,4,0,8,True,Caller 1989,Opened by  191,29/2/2016 17:11,?,?,Updated by 429,Phone,Location 197,Category 40,Subcategory 44,Symptom 4,?,2 - Medium,2 - Medium,3 - Moderate,Group 53,?,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 15,12/3/2016 14:27,24/3/2016 18:50,0.55,2,2,2
INC0000396,W,9/3/2016 14:35,True,4,0,9,True,Caller 1989,Opened by  191,29/2/2016 17:11,?,?,Updated by 646,Phone,Location 197,Category 40,Subcategory 44,Symptom 4,?,2 - Medium,2 - Medium,3 - Moderate,Group 53,?,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 15,12/3/2016 14:27,24/3/2016 18:50,0.0,2,2,2
INC0000396,W,9/3/2016 14:35,True,5,0,10,True,Caller 1989,Opened by  191,29/2/2016 17:11,?,?,Updated by 646,Phone,Location 197,Category 40,Subcategory 44,Symptom 4,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,?,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 15,12/3/2016 14:27,24/3/2016 18:50,0.53,2,2,2
INC0000396,W,9/3/2016 15:07,True,5,0,11,True,Caller 1989,Opened by  191,29/2/2016 17:11,?,?,Updated by 429,Phone,Location 197,Category 40,Subcategory 44,Symptom 4,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,?,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 15,12/3/2016 14:27,24/3/2016 18:50,68.68,2,2,2
INC0000396,W,12/3/2016 11:48,True,5,0,12,True,Caller 1989,Opened by  191,29/2/2016 17:11,?,?,Updated by 21,Phone,Location 197,Category 40,Subcategory 44,Symptom 4,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,?,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 15,12/3/2016 14:27,24/3/2016 18:50,2.65,2,2,2
INC0000396,R,12/3/2016 14:27,True,5,0,13,True,Caller 1989,Opened by  191,29/2/2016 17:11,?,?,Updated by 60,Phone,Location 197,Category 40,Subcategory 44,Symptom 4,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 17,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 15,12/3/2016 14:27,24/3/2016 18:50,292.38,2,2,2
INC0000396,C,24/3/2016 18:50,False,5,0,14,False,Caller 1989,Opened by  191,29/2/2016 17:11,?,?,Updated by 908,Phone,Location 197,Category 40,Subcategory 44,Symptom 4,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 17,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 15,12/3/2016 14:27,24/3/2016 18:50,0.0,2,2,2
INC0000399,R,29/2/2016 17:27,True,0,0,0,True,Caller 1297,Opened by  386,29/2/2016 17:27,?,?,Updated by 908,Phone,Location 161,Category 9,Subcategory 164,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,?,True,False,Do Not Notify,?,?,?,?,code 7,Resolved by 169,?,5/3/2016 18:00,120.55,2,2,2
INC0000399,C,5/3/2016 18:00,False,0,0,1,True,Caller 1297,Opened by  386,29/2/2016 17:27,?,?,Updated by 908,Phone,Location 161,Category 9,Subcategory 164,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,?,True,False,Do Not Notify,?,?,?,?,code 7,Resolved by 169,?,5/3/2016 18:00,0.0,2,2,2
INC0000497,N,1/3/2016 07:50,True,0,0,0,True,Caller 1278,Opened by  180,1/3/2016 07:42,Created by 81,1/3/2016 07:50,Updated by 340,Phone,Location 54,Category 23,Subcategory 75,Symptom 6,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 229,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 208,4/3/2016 17:50,9/3/2016 18:00,0.08,2,2,2
INC0000497,N,1/3/2016 07:55,True,0,0,1,True,Caller 1278,Opened by  180,1/3/2016 07:42,Created by 81,1/3/2016 07:50,Updated by 340,Phone,Location 54,Category 23,Subcategory 75,Symptom 6,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 229,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 208,4/3/2016 17:50,9/3/2016 18:00,17.2,2,2,2
INC0000497,N,2/3/2016 01:07,True,1,0,3,True,Caller 1278,Opened by  180,1/3/2016 07:42,Created by 81,1/3/2016 07:50,Updated by 746,Phone,Location 54,Category 23,Subcategory 75,Symptom 6,?,2 - Medium,2 - Medium,3 - Moderate,Group 54,Resolver 229,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 208,4/3/2016 17:50,9/3/2016 18:00,16.03,2,2,2
INC0000497,A,2/3/2016 17:09,True,1,0,4,True,Caller 1278,Opened by  180,1/3/2016 07:42,Created by 81,1/3/2016 07:50,Updated by 874,Phone,Location 54,Category 23,Subcategory 75,Symptom 6,?,2 - Medium,2 - Medium,3 - Moderate,Group 54,Resolver 229,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 208,4/3/2016 17:50,9/3/2016 18:00,0.03,2,2,2
INC0000497,A,2/3/2016 17:11,True,1,0,5,True,Caller 1278,Opened by  180,1/3/2016 07:42,Created by 81,1/3/2016 07:50,Updated by 874,Phone,Location 54,Category 23,Subcategory 75,Symptom 6,?,2 - Medium,2 - Medium,3 - Moderate,Group 54,Resolver 229,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 208,4/3/2016 17:50,9/3/2016 18:00,22.82,2,2,2
INC0000497,W,3/3/2016 16:00,True,1,0,6,True,Caller 1278,Opened by  180,1/3/2016 07:42,Created by 81,1/3/2016 07:50,Updated by 874,Phone,Location 54,Category 23,Subcategory 75,Symptom 6,?,2 - Medium,2 - Medium,3 - Moderate,Group 54,Resolver 229,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 208,4/3/2016 17:50,9/3/2016 18:00,25.83,2,2,2
INC0000497,W,4/3/2016 17:50,True,1,0,7,True,Caller 1278,Opened by  180,1/3/2016 07:42,Created by 81,1/3/2016 07:50,Updated by 874,Phone,Location 54,Category 23,Subcategory 75,Symptom 6,?,2 - Medium,2 - Medium,3 - Moderate,Group 54,Resolver 229,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 208,4/3/2016 17:50,9/3/2016 18:00,0.0,2,2,2
INC0000497,R,4/3/2016 17:50,True,1,0,8,True,Caller 1278,Opened by  180,1/3/2016 07:42,Created by 81,1/3/2016 07:50,Updated by 874,Phone,Location 54,Category 23,Subcategory 75,Symptom 6,?,2 - Medium,2 - Medium,3 - Moderate,Group 54,Resolver 229,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 208,4/3/2016 17:50,9/3/2016 18:00,120.17,2,2,2
INC0000497,C,9/3/2016 18:00,False,1,0,9,True,Caller 1278,Opened by  180,1/3/2016 07:42,Created by 81,1/3/2016 07:50,Updated by 908,Phone,Location 54,Category 23,Subcategory 75,Symptom 6,?,2 - Medium,2 - Medium,3 - Moderate,Group 54,Resolver 229,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 208,4/3/2016 17:50,9/3/2016 18:00,0.0,2,2,2
INC0000547,N,1/3/2016 09:19,True,0,0,0,True,Caller 2484,Opened by  180,1/3/2016 09:18,Created by 81,1/3/2016 09:19,Updated by 340,Phone,Location 204,Category 53,Subcategory 78,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 125,True,False,Do Not Notify,?,?,?,?,code 5,Resolved by 113,8/3/2016 13:31,24/3/2016 18:40,0.0,2,2,2
INC0000547,N,1/3/2016 09:19,True,0,0,1,True,Caller 2484,Opened by  180,1/3/2016 09:18,Created by 81,1/3/2016 09:19,Updated by 340,Phone,Location 204,Category 53,Subcategory 78,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 125,True,False,Do Not Notify,?,?,?,?,code 5,Resolved by 113,8/3/2016 13:31,24/3/2016 18:40,5.18,2,2,2
INC0000547,N,1/3/2016 14:30,True,1,0,2,True,Caller 2484,Opened by  180,1/3/2016 09:18,Created by 81,1/3/2016 09:19,Updated by 750,Phone,Location 204,Category 53,Subcategory 78,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 25,Resolver 125,True,False,Do Not Notify,?,?,?,?,code 5,Resolved by 113,8/3/2016 13:31,24/3/2016 18:40,22.98,2,2,2
INC0000547,A,2/3/2016 13:29,True,1,0,3,True,Caller 2484,Opened by  180,1/3/2016 09:18,Created by 81,1/3/2016 09:19,Updated by 465,Phone,Location 204,Category 53,Subcategory 78,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 25,Resolver 125,True,False,Do Not Notify,?,?,?,?,code 5,Resolved by 113,8/3/2016 13:31,24/3/2016 18:40,25.02,2,2,2
INC0000547,A,3/3/2016 14:30,True,1,0,4,True,Caller 2484,Opened by  180,1/3/2016 09:18,Created by 81,1/3/2016 09:19,Updated by 465,Phone,Location 204,Category 53,Subcategory 78,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 25,Resolver 125,True,False,Do Not Notify,?,?,?,?,code 5,Resolved by 113,8/3/2016 13:31,24/3/2016 18:40,91.6,2,2,2
INC0000547,A,7/3/2016 10:06,True,1,0,6,True,Caller 2484,Opened by  180,1/3/2016 09:18,Created by 81,1/3/2016 09:19,Updated by 465,Phone,Location 204,Category 53,Subcategory 78,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 25,Resolver 125,True,False,Do Not Notify,?,?,?,?,code 5,Resolved by 113,8/3/2016 13:31,24/3/2016 18:40,27.42,2,2,2
INC0000547,R,8/3/2016 13:31,True,1,0,7,True,Caller 2484,Opened by  180,1/3/2016 09:18,Created by 81,1/3/2016 09:19,Updated by 465,Phone,Location 204,Category 53,Subcategory 78,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 25,Resolver 125,True,False,Do Not Notify,?,?,?,?,code 5,Resolved by 113,8/3/2016 13:31,24/3/2016 18:40,389.15,2,2,2
INC0000547,C,24/3/2016 18:40,False,1,0,8,False,Caller 2484,Opened by  180,1/3/2016 09:18,Created by 81,1/3/2016 09:19,Updated by 908,Phone,Location 204,Category 53,Subcategory 78,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 25,Resolver 125,True,False,Do Not Notify,?,?,?,?,code 5,Resolved by 113,8/3/2016 13:31,24/3/2016 18:40,0.0,2,2,2
INC0000559,N,1/3/2016 09:41,True,0,0,0,True,Caller 2964,Opened by  40,1/3/2016 09:36,Created by 20,1/3/2016 09:41,Updated by 88,Phone,Location 93,Category 24,Subcategory 164,Symptom 571,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 215,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 196,4/3/2016 09:18,9/3/2016 10:00,15.95,2,2,2
INC0000559,N,2/3/2016 01:38,True,1,0,1,True,Caller 2964,Opened by  40,1/3/2016 09:36,Created by 20,1/3/2016 09:41,Updated by 746,Phone,Location 93,Category 24,Subcategory 164,Symptom 571,?,2 - Medium,2 - Medium,3 - Moderate,Group 25,Resolver 215,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 196,4/3/2016 09:18,9/3/2016 10:00,10.73,2,2,2
INC0000559,N,2/3/2016 12:22,True,2,0,2,True,Caller 2964,Opened by  40,1/3/2016 09:36,Created by 20,1/3/2016 09:41,Updated by 213,Phone,Location 93,Category 24,Subcategory 164,Symptom 571,?,2 - Medium,2 - Medium,3 - Moderate,Group 23,Resolver 215,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 196,4/3/2016 09:18,9/3/2016 10:00,2.9,2,2,2
INC0000559,N,2/3/2016 15:16,True,2,0,3,True,Caller 2964,Opened by  40,1/3/2016 09:36,Created by 20,1/3/2016 09:41,Updated by 833,Phone,Location 93,Category 24,Subcategory 164,Symptom 571,?,2 - Medium,2 - Medium,3 - Moderate,Group 23,Resolver 215,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 196,4/3/2016 09:18,9/3/2016 10:00,0.07,2,2,2
INC0000559,N,2/3/2016 15:20,True,2,0,4,True,Caller 2964,Opened by  40,1/3/2016 09:36,Created by 20,1/3/2016 09:41,Updated by 833,Phone,Location 93,Category 24,Subcategory 164,Symptom 571,?,2 - Medium,2 - Medium,3 - Moderate,Group 23,Resolver 215,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 196,4/3/2016 09:18,9/3/2016 10:00,0.0,2,2,2
